,chip_id,location,datetime,cloudpath,B02_path,B03_path,B04_path,B08_path,label_path,fold
6562,pguv,Lodwar,2020-09-08T08:09:15Z,az://./train_features/pguv,/data/train_features/pguv/B02.tif,/data/train_features/pguv/B03.tif,/data/train_features/pguv/B04.tif,/data/train_features/pguv/B08.tif,/data/train_labels/pguv.tif,2
6563,pguz,Lodwar,2020-09-08T08:09:15Z,az://./train_features/pguz,/data/train_features/pguz/B02.tif,/data/train_features/pguz/B03.tif,/data/train_features/pguz/B04.tif,/data/train_features/pguz/B08.tif,/data/train_labels/pguz.tif,2
6564,pgvj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pgvj,/data/train_features/pgvj/B02.tif,/data/train_features/pgvj/B03.tif,/data/train_features/pgvj/B04.tif,/data/train_features/pgvj/B08.tif,/data/train_labels/pgvj.tif,2
6565,pgxa,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pgxa,/data/train_features/pgxa/B02.tif,/data/train_features/pgxa/B03.tif,/data/train_features/pgxa/B04.tif,/data/train_features/pgxa/B08.tif,/data/train_labels/pgxa.tif,2
6566,pgxo,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pgxo,/data/train_features/pgxo/B02.tif,/data/train_features/pgxo/B03.tif,/data/train_features/pgxo/B04.tif,/data/train_features/pgxo/B08.tif,/data/train_labels/pgxo.tif,2
6567,pgyo,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pgyo,/data/train_features/pgyo/B02.tif,/data/train_features/pgyo/B03.tif,/data/train_features/pgyo/B04.tif,/data/train_features/pgyo/B08.tif,/data/train_labels/pgyo.tif,2
6568,pgzy,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pgzy,/data/train_features/pgzy/B02.tif,/data/train_features/pgzy/B03.tif,/data/train_features/pgzy/B04.tif,/data/train_features/pgzy/B08.tif,/data/train_labels/pgzy.tif,2
6569,phad,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phad,/data/train_features/phad/B02.tif,/data/train_features/phad/B03.tif,/data/train_features/phad/B04.tif,/data/train_features/phad/B08.tif,/data/train_labels/phad.tif,2
6570,phba,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phba,/data/train_features/phba/B02.tif,/data/train_features/phba/B03.tif,/data/train_features/phba/B04.tif,/data/train_features/phba/B08.tif,/data/train_labels/phba.tif,2
6571,phbi,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phbi,/data/train_features/phbi/B02.tif,/data/train_features/phbi/B03.tif,/data/train_features/phbi/B04.tif,/data/train_features/phbi/B08.tif,/data/train_labels/phbi.tif,2
6572,phbz,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phbz,/data/train_features/phbz/B02.tif,/data/train_features/phbz/B03.tif,/data/train_features/phbz/B04.tif,/data/train_features/phbz/B08.tif,/data/train_labels/phbz.tif,2
6573,phds,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phds,/data/train_features/phds/B02.tif,/data/train_features/phds/B03.tif,/data/train_features/phds/B04.tif,/data/train_features/phds/B08.tif,/data/train_labels/phds.tif,2
6574,phdv,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phdv,/data/train_features/phdv/B02.tif,/data/train_features/phdv/B03.tif,/data/train_features/phdv/B04.tif,/data/train_features/phdv/B08.tif,/data/train_labels/phdv.tif,2
6575,pheu,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pheu,/data/train_features/pheu/B02.tif,/data/train_features/pheu/B03.tif,/data/train_features/pheu/B04.tif,/data/train_features/pheu/B08.tif,/data/train_labels/pheu.tif,2
6576,phfl,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phfl,/data/train_features/phfl/B02.tif,/data/train_features/phfl/B03.tif,/data/train_features/phfl/B04.tif,/data/train_features/phfl/B08.tif,/data/train_labels/phfl.tif,2
6577,phfr,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phfr,/data/train_features/phfr/B02.tif,/data/train_features/phfr/B03.tif,/data/train_features/phfr/B04.tif,/data/train_features/phfr/B08.tif,/data/train_labels/phfr.tif,2
6578,phfv,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phfv,/data/train_features/phfv/B02.tif,/data/train_features/phfv/B03.tif,/data/train_features/phfv/B04.tif,/data/train_features/phfv/B08.tif,/data/train_labels/phfv.tif,2
6579,phgh,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phgh,/data/train_features/phgh/B02.tif,/data/train_features/phgh/B03.tif,/data/train_features/phgh/B04.tif,/data/train_features/phgh/B08.tif,/data/pseudo_labels/phgh.tif,2
6580,phhg,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phhg,/data/train_features/phhg/B02.tif,/data/train_features/phhg/B03.tif,/data/train_features/phhg/B04.tif,/data/train_features/phhg/B08.tif,/data/train_labels/phhg.tif,2
6581,phhx,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phhx,/data/train_features/phhx/B02.tif,/data/train_features/phhx/B03.tif,/data/train_features/phhx/B04.tif,/data/train_features/phhx/B08.tif,/data/train_labels/phhx.tif,2
6582,phio,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phio,/data/train_features/phio/B02.tif,/data/train_features/phio/B03.tif,/data/train_features/phio/B04.tif,/data/train_features/phio/B08.tif,/data/train_labels/phio.tif,2
6583,phje,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phje,/data/train_features/phje/B02.tif,/data/train_features/phje/B03.tif,/data/train_features/phje/B04.tif,/data/train_features/phje/B08.tif,/data/train_labels/phje.tif,2
6584,phjk,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phjk,/data/train_features/phjk/B02.tif,/data/train_features/phjk/B03.tif,/data/train_features/phjk/B04.tif,/data/train_features/phjk/B08.tif,/data/train_labels/phjk.tif,2
6585,phlf,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phlf,/data/train_features/phlf/B02.tif,/data/train_features/phlf/B03.tif,/data/train_features/phlf/B04.tif,/data/train_features/phlf/B08.tif,/data/pseudo_labels/phlf.tif,2
6586,phli,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phli,/data/train_features/phli/B02.tif,/data/train_features/phli/B03.tif,/data/train_features/phli/B04.tif,/data/train_features/phli/B08.tif,/data/train_labels/phli.tif,2
6587,phlj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phlj,/data/train_features/phlj/B02.tif,/data/train_features/phlj/B03.tif,/data/train_features/phlj/B04.tif,/data/train_features/phlj/B08.tif,/data/train_labels/phlj.tif,2
6588,phmg,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phmg,/data/train_features/phmg/B02.tif,/data/train_features/phmg/B03.tif,/data/train_features/phmg/B04.tif,/data/train_features/phmg/B08.tif,/data/train_labels/phmg.tif,2
6589,phmo,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phmo,/data/train_features/phmo/B02.tif,/data/train_features/phmo/B03.tif,/data/train_features/phmo/B04.tif,/data/train_features/phmo/B08.tif,/data/pseudo_labels/phmo.tif,2
6590,phnk,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phnk,/data/train_features/phnk/B02.tif,/data/train_features/phnk/B03.tif,/data/train_features/phnk/B04.tif,/data/train_features/phnk/B08.tif,/data/train_labels/phnk.tif,2
6591,phog,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phog,/data/train_features/phog/B02.tif,/data/train_features/phog/B03.tif,/data/train_features/phog/B04.tif,/data/train_features/phog/B08.tif,/data/train_labels/phog.tif,2
6592,phqs,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phqs,/data/train_features/phqs/B02.tif,/data/train_features/phqs/B03.tif,/data/train_features/phqs/B04.tif,/data/train_features/phqs/B08.tif,/data/train_labels/phqs.tif,2
6593,phro,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phro,/data/train_features/phro/B02.tif,/data/train_features/phro/B03.tif,/data/train_features/phro/B04.tif,/data/train_features/phro/B08.tif,/data/train_labels/phro.tif,2
6594,phss,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phss,/data/train_features/phss/B02.tif,/data/train_features/phss/B03.tif,/data/train_features/phss/B04.tif,/data/train_features/phss/B08.tif,/data/train_labels/phss.tif,2
6595,phux,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phux,/data/train_features/phux/B02.tif,/data/train_features/phux/B03.tif,/data/train_features/phux/B04.tif,/data/train_features/phux/B08.tif,/data/train_labels/phux.tif,2
6596,phwe,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phwe,/data/train_features/phwe/B02.tif,/data/train_features/phwe/B03.tif,/data/train_features/phwe/B04.tif,/data/train_features/phwe/B08.tif,/data/train_labels/phwe.tif,2
6597,phwn,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phwn,/data/train_features/phwn/B02.tif,/data/train_features/phwn/B03.tif,/data/train_features/phwn/B04.tif,/data/train_features/phwn/B08.tif,/data/pseudo_labels/phwn.tif,2
6598,phwp,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phwp,/data/train_features/phwp/B02.tif,/data/train_features/phwp/B03.tif,/data/train_features/phwp/B04.tif,/data/train_features/phwp/B08.tif,/data/pseudo_labels/phwp.tif,2
6599,phwr,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phwr,/data/train_features/phwr/B02.tif,/data/train_features/phwr/B03.tif,/data/train_features/phwr/B04.tif,/data/train_features/phwr/B08.tif,/data/train_labels/phwr.tif,2
6600,phxl,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phxl,/data/train_features/phxl/B02.tif,/data/train_features/phxl/B03.tif,/data/train_features/phxl/B04.tif,/data/train_features/phxl/B08.tif,/data/train_labels/phxl.tif,2
6601,phyr,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phyr,/data/train_features/phyr/B02.tif,/data/train_features/phyr/B03.tif,/data/train_features/phyr/B04.tif,/data/train_features/phyr/B08.tif,/data/pseudo_labels/phyr.tif,2
6602,phyx,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phyx,/data/train_features/phyx/B02.tif,/data/train_features/phyx/B03.tif,/data/train_features/phyx/B04.tif,/data/train_features/phyx/B08.tif,/data/train_labels/phyx.tif,2
6603,phze,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phze,/data/train_features/phze/B02.tif,/data/train_features/phze/B03.tif,/data/train_features/phze/B04.tif,/data/train_features/phze/B08.tif,/data/train_labels/phze.tif,2
6604,phzj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phzj,/data/train_features/phzj/B02.tif,/data/train_features/phzj/B03.tif,/data/train_features/phzj/B04.tif,/data/train_features/phzj/B08.tif,/data/pseudo_labels/phzj.tif,2
6605,phzr,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phzr,/data/train_features/phzr/B02.tif,/data/train_features/phzr/B03.tif,/data/train_features/phzr/B04.tif,/data/train_features/phzr/B08.tif,/data/pseudo_labels/phzr.tif,2
6606,phzz,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/phzz,/data/train_features/phzz/B02.tif,/data/train_features/phzz/B03.tif,/data/train_features/phzz/B04.tif,/data/train_features/phzz/B08.tif,/data/train_labels/phzz.tif,2
6607,pibo,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pibo,/data/train_features/pibo/B02.tif,/data/train_features/pibo/B03.tif,/data/train_features/pibo/B04.tif,/data/train_features/pibo/B08.tif,/data/pseudo_labels/pibo.tif,2
6608,pibw,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pibw,/data/train_features/pibw/B02.tif,/data/train_features/pibw/B03.tif,/data/train_features/pibw/B04.tif,/data/train_features/pibw/B08.tif,/data/pseudo_labels/pibw.tif,2
6609,piem,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piem,/data/train_features/piem/B02.tif,/data/train_features/piem/B03.tif,/data/train_features/piem/B04.tif,/data/train_features/piem/B08.tif,/data/train_labels/piem.tif,2
6610,pieq,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pieq,/data/train_features/pieq/B02.tif,/data/train_features/pieq/B03.tif,/data/train_features/pieq/B04.tif,/data/train_features/pieq/B08.tif,/data/train_labels/pieq.tif,2
6611,pife,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pife,/data/train_features/pife/B02.tif,/data/train_features/pife/B03.tif,/data/train_features/pife/B04.tif,/data/train_features/pife/B08.tif,/data/train_labels/pife.tif,2
6612,pigf,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pigf,/data/train_features/pigf/B02.tif,/data/train_features/pigf/B03.tif,/data/train_features/pigf/B04.tif,/data/train_features/pigf/B08.tif,/data/train_labels/pigf.tif,2
6613,pigo,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pigo,/data/train_features/pigo/B02.tif,/data/train_features/pigo/B03.tif,/data/train_features/pigo/B04.tif,/data/train_features/pigo/B08.tif,/data/train_labels/pigo.tif,2
6614,piht,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piht,/data/train_features/piht/B02.tif,/data/train_features/piht/B03.tif,/data/train_features/piht/B04.tif,/data/train_features/piht/B08.tif,/data/pseudo_labels/piht.tif,2
6615,pihv,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pihv,/data/train_features/pihv/B02.tif,/data/train_features/pihv/B03.tif,/data/train_features/pihv/B04.tif,/data/train_features/pihv/B08.tif,/data/train_labels/pihv.tif,2
6616,piig,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piig,/data/train_features/piig/B02.tif,/data/train_features/piig/B03.tif,/data/train_features/piig/B04.tif,/data/train_features/piig/B08.tif,/data/train_labels/piig.tif,2
6617,piii,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piii,/data/train_features/piii/B02.tif,/data/train_features/piii/B03.tif,/data/train_features/piii/B04.tif,/data/train_features/piii/B08.tif,/data/train_labels/piii.tif,2
6618,pijb,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pijb,/data/train_features/pijb/B02.tif,/data/train_features/pijb/B03.tif,/data/train_features/pijb/B04.tif,/data/train_features/pijb/B08.tif,/data/train_labels/pijb.tif,2
6619,pijg,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pijg,/data/train_features/pijg/B02.tif,/data/train_features/pijg/B03.tif,/data/train_features/pijg/B04.tif,/data/train_features/pijg/B08.tif,/data/train_labels/pijg.tif,2
6620,pilp,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pilp,/data/train_features/pilp/B02.tif,/data/train_features/pilp/B03.tif,/data/train_features/pilp/B04.tif,/data/train_features/pilp/B08.tif,/data/train_labels/pilp.tif,2
6621,pilz,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pilz,/data/train_features/pilz/B02.tif,/data/train_features/pilz/B03.tif,/data/train_features/pilz/B04.tif,/data/train_features/pilz/B08.tif,/data/train_labels/pilz.tif,2
6622,pimf,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pimf,/data/train_features/pimf/B02.tif,/data/train_features/pimf/B03.tif,/data/train_features/pimf/B04.tif,/data/train_features/pimf/B08.tif,/data/train_labels/pimf.tif,2
6623,pind,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pind,/data/train_features/pind/B02.tif,/data/train_features/pind/B03.tif,/data/train_features/pind/B04.tif,/data/train_features/pind/B08.tif,/data/train_labels/pind.tif,2
6624,pinj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pinj,/data/train_features/pinj/B02.tif,/data/train_features/pinj/B03.tif,/data/train_features/pinj/B04.tif,/data/train_features/pinj/B08.tif,/data/pseudo_labels/pinj.tif,2
6625,pins,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pins,/data/train_features/pins/B02.tif,/data/train_features/pins/B03.tif,/data/train_features/pins/B04.tif,/data/train_features/pins/B08.tif,/data/train_labels/pins.tif,2
6626,piov,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piov,/data/train_features/piov/B02.tif,/data/train_features/piov/B03.tif,/data/train_features/piov/B04.tif,/data/train_features/piov/B08.tif,/data/train_labels/piov.tif,2
6627,piow,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piow,/data/train_features/piow/B02.tif,/data/train_features/piow/B03.tif,/data/train_features/piow/B04.tif,/data/train_features/piow/B08.tif,/data/pseudo_labels/piow.tif,2
6628,pipj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pipj,/data/train_features/pipj/B02.tif,/data/train_features/pipj/B03.tif,/data/train_features/pipj/B04.tif,/data/train_features/pipj/B08.tif,/data/train_labels/pipj.tif,2
6629,pird,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pird,/data/train_features/pird/B02.tif,/data/train_features/pird/B03.tif,/data/train_features/pird/B04.tif,/data/train_features/pird/B08.tif,/data/train_labels/pird.tif,2
6630,pirw,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pirw,/data/train_features/pirw/B02.tif,/data/train_features/pirw/B03.tif,/data/train_features/pirw/B04.tif,/data/train_features/pirw/B08.tif,/data/train_labels/pirw.tif,2
6631,pisi,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pisi,/data/train_features/pisi/B02.tif,/data/train_features/pisi/B03.tif,/data/train_features/pisi/B04.tif,/data/train_features/pisi/B08.tif,/data/pseudo_labels/pisi.tif,2
6632,pisl,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pisl,/data/train_features/pisl/B02.tif,/data/train_features/pisl/B03.tif,/data/train_features/pisl/B04.tif,/data/train_features/pisl/B08.tif,/data/pseudo_labels/pisl.tif,2
6633,pisp,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pisp,/data/train_features/pisp/B02.tif,/data/train_features/pisp/B03.tif,/data/train_features/pisp/B04.tif,/data/train_features/pisp/B08.tif,/data/train_labels/pisp.tif,2
6634,piss,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piss,/data/train_features/piss/B02.tif,/data/train_features/piss/B03.tif,/data/train_features/piss/B04.tif,/data/train_features/piss/B08.tif,/data/train_labels/piss.tif,2
6635,piva,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piva,/data/train_features/piva/B02.tif,/data/train_features/piva/B03.tif,/data/train_features/piva/B04.tif,/data/train_features/piva/B08.tif,/data/train_labels/piva.tif,2
6636,pivj,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pivj,/data/train_features/pivj/B02.tif,/data/train_features/pivj/B03.tif,/data/train_features/pivj/B04.tif,/data/train_features/pivj/B08.tif,/data/train_labels/pivj.tif,2
6637,pivl,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pivl,/data/train_features/pivl/B02.tif,/data/train_features/pivl/B03.tif,/data/train_features/pivl/B04.tif,/data/train_features/pivl/B08.tif,/data/train_labels/pivl.tif,2
6638,pivx,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pivx,/data/train_features/pivx/B02.tif,/data/train_features/pivx/B03.tif,/data/train_features/pivx/B04.tif,/data/train_features/pivx/B08.tif,/data/train_labels/pivx.tif,2
6639,piwc,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/piwc,/data/train_features/piwc/B02.tif,/data/train_features/piwc/B03.tif,/data/train_features/piwc/B04.tif,/data/train_features/piwc/B08.tif,/data/pseudo_labels/piwc.tif,2
6640,pixc,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pixc,/data/train_features/pixc/B02.tif,/data/train_features/pixc/B03.tif,/data/train_features/pixc/B04.tif,/data/train_features/pixc/B08.tif,/data/train_labels/pixc.tif,2
6641,pizv,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pizv,/data/train_features/pizv/B02.tif,/data/train_features/pizv/B03.tif,/data/train_features/pizv/B04.tif,/data/train_features/pizv/B08.tif,/data/train_labels/pizv.tif,2
6642,pjal,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pjal,/data/train_features/pjal/B02.tif,/data/train_features/pjal/B03.tif,/data/train_features/pjal/B04.tif,/data/train_features/pjal/B08.tif,/data/pseudo_labels/pjal.tif,2
6643,pjcb,Canary Islands,2020-05-15T11:53:46Z,az://./train_features/pjcb,/data/train_features/pjcb/B02.tif,/data/train_features/pjcb/B03.tif,/data/train_features/pjcb/B04.tif,/data/train_features/pjcb/B08.tif,/data/pseudo_labels/pjcb.tif,2
